payment_id,subscription_id,company_id,region,country,persona,plan,billing_cycle,status,payment_date,revenue_month,revenue,total_cost,operating_cost,profit,profit_margin,active_customer
PAY_00003217,SUB_0000311,CMP_000459,Latin America,Argentina,Founder,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003218,SUB_0000311,CMP_000459,Latin America,Argentina,Founder,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003219,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003220,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003221,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003222,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003223,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003224,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003225,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003226,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003227,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003228,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003229,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003230,SUB_0000312,CMP_000460,Asia-Pacific,Singapore,Developer,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003231,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003232,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003233,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003234,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003235,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003236,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003237,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003238,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-08-01,2025-08-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00003239,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003240,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003241,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003242,SUB_0000314,CMP_000463,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003243,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003244,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003245,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003246,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003247,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003248,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003249,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003250,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003251,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003252,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003253,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003254,SUB_0000315,CMP_000464,Europe,France,Founder,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003255,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003256,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003257,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003258,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003259,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003260,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003261,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003262,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003263,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003264,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003265,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003266,SUB_0000316,CMP_000465,Europe,United Kingdom,Marketing Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003267,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003268,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003269,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003270,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003271,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003272,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003273,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003274,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003275,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003276,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003277,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003278,SUB_0000317,CMP_000466,North America,Mexico,Data Analyst,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003279,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003280,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003281,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003282,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003283,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003284,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003285,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003286,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003287,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003288,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003289,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-11-01,2025-11-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00003290,SUB_0000318,CMP_000467,Europe,Germany,Founder,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003291,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003292,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003293,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003294,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003295,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00003296,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003297,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003298,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003299,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003300,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003301,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003302,SUB_0000319,CMP_000471,Africa,Kenya,Product Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,-199.00,55.97,50.00,-254.97,0.0000,1
PAY_00003303,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003304,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003305,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003306,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003307,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003308,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003309,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003310,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003311,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003312,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003313,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003314,SUB_0000320,CMP_000472,North America,United States,Developer,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00003315,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-01-01,2025-01-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003316,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-02-01,2025-02-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003317,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-03-01,2025-03-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003318,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-04-01,2025-04-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003319,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-05-01,2025-05-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003320,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-06-01,2025-06-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003321,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-07-01,2025-07-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003322,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-08-01,2025-08-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003323,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-09-01,2025-09-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003324,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-10-01,2025-10-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003325,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-11-01,2025-11-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003326,SUB_0000321,CMP_000476,Africa,South Africa,Founder,Professional,Annual,Active,2025-12-01,2025-12-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003327,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003328,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003329,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003330,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003331,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003332,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003333,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003334,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003335,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003336,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003337,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-11-01,2025-11-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00003338,SUB_0000322,CMP_000480,Asia-Pacific,Singapore,Founder,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003339,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-01-01,2025-01-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003340,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003341,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003342,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003343,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003344,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003345,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003346,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003347,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003348,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003349,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003350,SUB_0000323,CMP_000482,Africa,Tanzania,Operations Manager,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00003351,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003352,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003353,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00003354,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003355,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003356,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003357,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003358,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003359,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003360,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003361,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003362,SUB_0000324,CMP_000483,Latin America,Brazil,Marketing Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00003363,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-01-01,2025-01-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003364,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-02-01,2025-02-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003365,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-03-01,2025-03-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00003366,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-04-01,2025-04-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003367,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-05-01,2025-05-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003368,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-06-01,2025-06-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003369,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-07-01,2025-07-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003370,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-08-01,2025-08-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003371,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-09-01,2025-09-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003372,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-10-01,2025-10-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003373,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-11-01,2025-11-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003374,SUB_0000325,CMP_000484,Africa,Tanzania,Data Analyst,Professional,Annual,Active,2025-12-01,2025-12-01,2149.20,114.48,50.00,2034.72,0.9467,1
PAY_00003375,SUB_0000326,CMP_000485,Europe,Germany,Operations Manager,Professional,Monthly,Cancelled,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,0
